"V1" "V2" "V3" "V4" "V5"
"45" -0.528654419243922 0.123838395835761 -0.0430688414925744 0.609409305314779 0.576154432612423
"46" -0.800392605307386 0.0607502241301124 0.305585632724655 -0.451024897705362 -0.242641814944449
"47" -0.69390766997411 0.0364576061118179 0.588481387473823 -0.400655090815175 0.101627473197288
"48" -0.315370429190773 0.190444074765804 0.292746391285743 -0.687189609248308 0.553482193127257
"49" -0.630467005949018 -0.115719786980437 0.649475310147306 0.165457506008592 -0.374066732716717
"50" -0.859603041990145 0.0822549334617407 0.490583202253736 0.0136559119481431 0.116010231694571
"51" -0.796443587149772 0.103208848411852 0.287174548818041 0.229126733698748 0.469102616186693
"52" -0.420478485295644 0.0458090368218148 0.509818814719291 0.411286334909351 -0.62612115634595
"53" -0.718713475064558 0.0333379199417419 0.50507044961321 0.452590037116431 0.149685079700825
"54" -0.178992858351697 -0.239674706890883 0.627991169537143 0.266456756527127 0.667192235731407
"55" -0.235226777207834 0.658367363476407 -0.530124033915609 -0.347011260575906 -0.331319289646866
"56" -0.534439249515798 0.62651894838571 -0.243742310010033 -0.478813982075024 -0.182141573428711
"57" -0.334263503523708 0.524750820545503 -0.392945063529404 -0.417120022455416 0.533394366733979
"58" -0.230823949124391 0.473447769646008 -0.725515083744595 0.0106562147434077 -0.442811271620604
"59" -0.412883248880392 0.643085075799801 -0.640440825792533 -0.0340929032366453 -0.0681339172850915
"60" -0.513682999200945 0.490138165601892 -0.6034137838026 -0.102724905882188 0.348186378511363
"61" -0.428124798888392 0.310030719735819 -0.306446414756525 0.64662270580814 -0.456683457783503
"62" -0.50637562648792 0.535293393738894 -0.476721084308949 0.460824318564427 -0.13199493442324
"63" -0.521049342219674 0.224476533850098 -0.611599024395368 0.394118409940711 0.385662003608769
"64" -0.643135660274723 0.285944777515193 -0.0889627055717025 -0.577711895194359 -0.403666582544415
"65" -0.608840040334401 0.464727189699829 0.124573623298767 -0.630437684609802 -0.0192920356974923
"66" -0.526645376101485 0.444136336713012 -0.061425931495928 -0.608135495816583 0.389596760651122
"67" -0.684721077215192 0.429597487557502 -0.170313782703721 0.0411275139683389 -0.562054079353119
"68" -0.620618872736938 0.729720164092675 0.051584975177842 0.16911261319124 0.226010201793687
"69" -0.48116774437325 0.669075316993011 -0.11976613942276 -0.0605383901704416 0.550279017525473
"70" -0.52994360357489 0.58238715095757 -0.0438994712898725 0.41010421609839 -0.458118272707365
"71" -0.589354443976779 0.579844574621383 -0.0589703561311891 0.559362660018544 0.00880456255068086
"72" -0.587007631045133 0.466598185087636 0.166383015336443 0.403079044754292 0.497546129173191
"73" -0.423580011833441 0.471775712199855 0.613535803577351 -0.348624823214894 -0.316294485125142
"74" -0.799507584047595 0.392333815299455 0.350733447886015 -0.287413777517629 0.0352302348840488
"75" -0.622152611200622 0.360065018469427 0.339725204692663 -0.423527663070113 0.434154828099097
"76" -0.440883396363451 0.631785218572342 0.353136796420797 0.00660811291743645 -0.530773025182943
"77" -0.440804664863731 0.590675417143519 0.671148407590349 0.010357026590502 0.0790338282373158
"78" -0.403567160841821 0.581324164630485 0.497939906303407 0.127833983155097 0.484675236388241
"79" -0.440377467775452 0.494878846996766 0.399031926479274 0.435514833357747 -0.460720049755212
"80" -0.480653574593498 0.51790115762897 0.417290778800844 0.571092283904712 -0.0217380162238957
"81" -0.707823543728095 0.435820544528876 0.454404748632189 0.248162099628932 0.202430681071402
"82" -0.14205294959145 -0.446600433914617 -0.533831496770996 -0.397678594380874 -0.580727716375011
"83" -0.0034939236433223 -0.577562564461182 -0.434647351905345 -0.64144295891759 -0.256986160264158
"84" 0.0163126026278594 -0.45948606191053 -0.407296310144897 -0.477390645385365 0.628342538227642
"85" 0.0339135284240463 -0.69769357358506 -0.431796658962225 -0.0727037007817188 -0.56598530649624
"86" 0.0972353569020418 -0.542564564901485 -0.832627426505551 0.0464146519451046 0.0273171557259052
"87" 0.0607576473101808 -0.541047880305703 -0.698786294605884 -0.111396980752688 0.450404403464487
"88" -0.112348674426678 -0.449074406453761 -0.569053165502044 0.498291881627476 -0.462161928720902
"89" -0.075551197336197 -0.649111666596491 -0.537779365963756 0.530217851398827 -0.0510729328610036
"90" 0.0977782347794868 -0.372355604040851 -0.447635813070389 0.559739241083008 0.581467868236423
"91" -0.0144409527057963 -0.239840475581622 -0.229092450983254 -0.542158967516544 -0.771912111578521
"92" -0.159581251372109 -0.790005852108282 0.0453546743717261 -0.586828410295718 -0.0632451439053968
"93" -0.112750311033289 -0.368086122106899 -0.150761327325387 -0.784063409504837 0.462942292443604
"94" -0.00607270227880281 -0.404771002105107 -0.0974569263452106 0.0816314513094964 -0.905517538099793
"95" -0.22495081243527 -0.959098566515453 0.170737063684646 0.0193808079811924 0.000557726686109988
"96" -0.0300362647268505 -0.734168065556295 0.0931003626574263 0.0685829317041114 0.668373980844939
"97" -0.180137609531998 -0.675245696776279 -0.0624771223337573 0.559131379697552 -0.441658691796754
"98" 0.0122978848292963 -0.551093509401788 0.019666586962779 0.82734255846374 -0.106123617709982
"99" 0.108379796418224 -0.691684561413431 -0.297926409989463 0.58032539644532 0.290324948466416
"100" 0.130899170487007 -0.741046414042398 0.28150553021719 -0.462867682214204 -0.374464637341773
"101" -0.0695354453166437 -0.610347733750258 0.455882829119658 -0.641443976507017 -0.0579735876694031
"102" -0.168662756356762 -0.552684133558569 0.702981419256548 -0.265226774554755 0.318692650323293
"103" 0.0610758334058096 -0.630890116264496 0.577981342848875 -0.0917817209104699 -0.505728273679532
"104" -0.0904817095731151 -0.566519910205981 0.784709271693816 -0.186076977102146 -0.143090772180536
"105" 0.177311366973297 -0.763849889176635 0.490071076966712 0.0713780540605472 0.373937881025874
"106" 0.028423706076855 -0.600486275097921 0.623265971828976 0.340165291332166 -0.36665437306115
"107" 0.0180007670322469 -0.627366303056401 0.604801486820026 0.485724274100317 0.0661406476049374
"108" -0.0776712488882507 -0.845288281541424 0.285271663851002 0.363242619317315 0.257157102760283
"109" -0.101490344006283 -0.033334261284942 -0.606679983339939 -0.586074156062027 -0.526350661165071
"110" 0.0167842612443878 -0.184245447211243 -0.576736795101392 -0.786338505774041 -0.121730551915417
"111" -0.00619616690623947 -0.0235334045420506 -0.573197989537017 -0.53308982562718 0.6218256097893
"112" -0.0141695398544175 -0.127747471016966 -0.44590005067851 -0.024608290782257 -0.885464502178806
"113" -0.0890741620448504 0.0898353187202636 -0.991062686622157 -0.0103470475212784 0.0410255890792778
"114" -0.00479777131556538 -0.0629652724532017 -0.56111544913309 -0.0588025205217838 0.823227837345017
"115" -0.104699975877751 -0.0162863896649424 -0.455177044790104 0.78397530039612 -0.408618715709207
"116" -0.0201689165147918 -0.0667076612418105 -0.471213556360162 0.878576501842787 0.0347047179842678
"117" -0.189618442421468 -0.084278898363264 -0.612133565006328 0.626297783093561 0.435873260328121
"118" -0.294063509261917 0.131613378566779 -0.223773662463415 -0.748959571825557 -0.534031346328464
"119" 0.0425183200526553 0.0347696627403697 0.18245435523089 -0.978102796813399 0.0837173227946717
"120" 0.093204510686175 0.350933024284488 0.264400210542891 -0.606909027537211 0.655677430306248
"121" -0.143440588162736 0.0231306238572025 -0.0624122012361091 0.114097541435704 -0.98080387442276
"122" -0.124779473256949 -0.0130483447017028 -0.120178727584049 -0.0803553695857821 0.981508997294103
"123" -0.0623313135964489 -0.239837722454199 0.156145013803415 0.518862424280683 -0.803114682699319
"124" 0.267198940617659 0.0854082340061178 -0.105656906012614 0.953739284822048 -0.02298161212203
"125" -0.0373916015535943 -0.126933550280198 -0.154900833058274 0.777394343078471 0.59510798113785
"126" -0.0615226790759638 0.0384508259026112 0.538478028846968 -0.666877128142505 -0.509953725700883
"127" -0.0705966895604851 0.161761383958129 0.689444497684014 -0.692931084542991 0.11559480425332
"128" 0.00857217384488107 0.030292198254222 0.572801379465433 -0.623933918143515 0.53067310656663
"129" 0.0315788041306274 0.152838667188345 0.616571839642263 -0.147991522468258 -0.757351171372602
"130" -0.132074178145518 0.0835066758023624 0.98189118265139 0.10572320773363 0.0171859053177976
"131" 0.0100284932321967 -0.0206741752016322 0.725887371777391 -0.0746165214464483 0.683368060436371
"132" -0.00314178014704176 -0.0307061465609104 0.517537253767186 0.337877245854574 -0.785519840282685
"133" -0.10687028758235 0.025633556933901 0.774035470968615 0.605040809455441 0.150719510903141
"134" 0.0572604924055474 -0.046170999060093 0.598022184557862 0.59213272087799 0.535105393822131
"135" 0.0376540270504663 0.389713027280999 -0.574994453924424 -0.459119081577045 -0.552536856238899
"136" -0.0021104614926766 0.58118311018855 -0.608134992121046 -0.540707962168673 -0.00533567139066324
"137" 0.0420903207127239 0.533194458977972 -0.647242483085084 -0.349532436211276 0.415735875218332
"138" 0.150723583951733 0.633061220607389 -0.567100307151256 0.123040470735371 -0.489667414061828
"139" -0.00538818775137473 0.682475277231408 -0.719047308342124 -0.0390201030275485 0.125087422734398
"140" 0.0234971545002031 0.648796043041087 -0.332556836486013 -0.11853634919558 0.673696268870787
"141" 0.00318177583957884 0.422303533307507 -0.588960935832003 0.504195996184837 -0.46963923979324
"142" 0.160307039879439 0.655442563645744 -0.464240817307628 0.559404269196172 -0.127452053248389
"143" 0.143974508636993 0.703111844801859 -0.34017880847481 0.303701187108355 0.526259481411688
"144" 0.0160078358216773 0.793040558684396 -0.0268264809112235 -0.503420134934511 -0.341582975480755
"145" -0.18469875973669 0.677395491895826 -0.173550167808677 -0.690553510339825 0.00615664859042028
"146" -0.000814009798642547 0.398096439448128 -0.0456359969221829 -0.889197859540701 0.220823650590071
"147" 0.0613595784344608 0.664534176854335 -0.207476744793005 -0.154192893216387 -0.698432016719261
"148" 0.00260141949203368 0.99714164607893 0.0315275041465007 -0.050784548609937 0.0461380144393553
"149" 0.0446647174991482 0.427905027657896 0.145071839988783 -0.138487628394994 0.880157763324062
"150" -0.0107019632740231 0.520046329539987 0.206269082066458 0.44061253836214 -0.70196220691402
"151" -0.0637943315719776 0.791324114001973 -0.13005811054355 0.587228379629513 0.0893540592128581
"152" -0.0212652232860784 0.657884077944231 0.0319591931148775 0.513673651388912 0.549412704722316
"153" -0.136774636580879 0.43709495846936 0.485163250191772 -0.681278173778746 -0.301193238079624
"154" 0.0832308894673333 0.42112852365337 0.37119980395367 -0.821063006721343 0.0615599719174252
"155" 0.0531643316228408 0.49320579513342 0.586946062885827 -0.530845144895545 0.357238504214709
"156" 0.0882409545564478 0.652329268489496 0.512841795207603 0.0757420564297979 -0.545835591901952
"157" 0.0347961866804761 0.722601523461743 0.676425537594541 0.116174790672811 0.0747540887532603
"158" -0.0676611395932632 0.557896776655978 0.69920148608073 -0.102113424662626 0.429957308522579
"159" -0.0979024347705308 0.282392311539106 0.586366364463812 0.582071082893017 -0.477532655150247
"160" -0.0817119039604797 0.613019885826949 0.53734374708035 0.554686006205658 0.145309725500852
"161" -0.0242627816054205 0.440740337814786 0.538824770704412 0.438735641688995 0.567748337944516
"162" 0.391276003343682 -0.543026045269792 -0.442869749036768 -0.37515422895777 -0.463844255380246
"163" 0.393454750910961 -0.483158071531312 -0.605458218914729 -0.49208730330791 -0.0549733387333398
"164" 0.372084805824909 -0.57529923184258 -0.484544939076829 -0.377912743839214 0.391128944434602
"165" 0.489211386111662 -0.497875611598848 -0.507792027125856 0.0657508612902181 -0.50061579729448
"166" 0.4860648658998 -0.723745230728285 -0.461467163244901 -0.139832624109148 -0.086189799961044
"167" 0.554903650088062 -0.458442439044927 -0.271275003198944 0.108681740936743 0.629690893238782
"168" 0.385758992901933 -0.291402667942709 -0.56611973627804 0.472444497086315 -0.471782922412945
"169" 0.451122675255627 -0.578591599555233 -0.446333651885438 0.511644243478876 -0.0269542594752716
"170" 0.466225473088798 -0.447424398847479 -0.526662377173779 0.391379393694197 0.389735969882594
"171" 0.231589225078825 -0.495110724665301 -0.112875406021005 -0.645971348736825 -0.520780146007421
"172" 0.507014687672883 -0.717886781229522 -0.0891358876091191 -0.387755972564869 -0.263201016525948
"173" 0.400704732195422 -0.510884139274909 -0.118109379564155 -0.644907483933393 0.3854576830979
"174" 0.74597427840451 -0.419615097277156 -0.113665467562247 -0.220688640296995 -0.453676351184049
"175" 0.645844958702173 -0.754462033735586 0.0186534246988824 -0.104891954919784 0.048177344371193
"176" 0.389789570757127 -0.550865108111066 -0.131393416328417 -0.284236216955436 0.668249404272961
"177" 0.532398856692471 -0.471270900258953 -0.0627124729063013 0.565275249103174 -0.413504817934431
"178" 0.627715907148155 -0.545100234664785 -0.0285714562543162 0.554328315565289 0.0272445321417468
"179" 0.540335228283782 -0.480688962929662 -0.0641381702762203 0.49007260220988 0.482380660547222
"180" 0.516895082944779 -0.307898685720657 0.101679786107807 -0.747877328902321 -0.26145476582002
"181" 0.212272225303518 -0.623091968910874 0.645044193384265 -0.373976756427462 0.103712462494626
"182" 0.327414047184624 -0.538861183458124 0.409103572830339 -0.476421762324344 0.456163608532632
"183" 0.43338473123367 -0.444745773695937 0.585573787985501 0.0993375169110274 -0.511482422055132
"184" 0.483530086306485 -0.638552170353444 0.58387166761804 -0.0452739102047301 -0.124474616613395
"185" 0.372161586089471 -0.478974359206091 0.753405192629488 -0.0139413228541025 0.253506552772281
"186" 0.223877701785844 -0.581489909903796 0.369868613709652 0.652843159562648 -0.220774266906093
"187" 0.328604136580894 -0.795885691355996 0.405151802083175 0.304093578338173 -0.0443215590763157
"188" 0.462956873624592 -0.474657756550842 0.467748739526673 0.430377490963667 0.395420382950718
"189" 0.29768045381298 -0.183082857553494 -0.445540059529698 -0.63627910087432 -0.523936996052565
"190" 0.493447641388004 -0.0565761086847767 -0.62798317203303 -0.573231497433697 -0.174216403154125
"191" 0.374207543989557 -0.231565689494254 -0.474999624458119 -0.314665182616811 0.694051313004831
"192" 0.412029876373967 -0.098658040838654 -0.55847389828574 0.12670479664068 -0.701819614569802
"193" 0.298172714573934 0.377142782417108 -0.861743888980489 0.0302443269655609 0.159182613515032
"194" 0.645202737386665 -0.168628993203134 -0.574637389970377 0.0683762552480103 0.469461657738247
"195" 0.509312596975772 0.110728191963771 -0.675792587647551 0.344751429818023 -0.390884607250381
"196" 0.607585443965489 -0.17152250000851 -0.590803721291598 0.502336087134458 -0.0054202160964396
"197" 0.2700437246243 -0.181132224943416 -0.619336100572361 0.665838833054123 0.259516756304926
"198" 0.647208938486801 0.0233505646074319 -0.042840317540943 -0.345849401002399 -0.677590023609096
"199" 0.787334909618085 0.053595984450162 -0.0698514890124305 -0.595152931383521 -0.134703260153007
"200" 0.572874306540141 -0.0861022109433021 -0.0430274827229655 -0.716408978331995 0.386404256799352
"201" 0.638727643851227 -0.190989907756952 -0.0381986945522641 0.0640824853449618 -0.741609160489382
"202" 0.976340668767765 -0.145796640689278 0.103566854008028 0.120669455249426 0.0146638124142858
"203" 0.599633884634166 0.110346124172006 -0.112529034685532 0.0354056270267009 0.783802650675758
"204" 0.565860699594775 -0.0339452718026813 -0.0718029691627621 0.594201176861918 -0.566055370270151
"205" 0.853406177907177 -0.26892498069243 -0.246098666259317 0.36838401965512 0.0557306988791735
"206" 0.33678705197937 0.0746616254921851 -0.155691139993632 0.829997178148105 0.40971340775178
"207" 0.392895179148485 -0.144075801120647 0.487594682675956 -0.610339701722373 -0.463262793305162
"208" 0.658726612631153 0.0364377287955948 0.542244565768484 -0.519384844450114 0.0310121908575611
"209" 0.481351479238215 -0.221409722028777 0.409145655503193 -0.239770629215675 0.703127560528461
"210" 0.586393736438724 -0.167329062366734 0.384412336621622 -0.0950733429946898 -0.686535931803879
"211" 0.695506714060159 -0.161554383834272 0.663873855579678 0.21890001955629 0.0390496744826146
"212" 0.687220069616414 0.000566474915062586 0.554686027961821 0.144729367842204 0.446211917692162
"213" 0.484661103810128 0.107371780807341 0.596517717639362 0.478779673067446 -0.410501586281424
"214" 0.498324929071986 0.0111993548887165 0.601685175385377 0.623995784328312 0.0122902553854214
"215" 0.600846819972069 -0.0633813306583172 0.401645107958846 0.561054886038106 0.398578132815797
"216" 0.374489751874894 0.617050045419264 -0.434549758480653 -0.427554442367086 -0.327674187883849
"217" 0.318630428876602 0.740025622563031 -0.51532567548643 -0.280540339654981 0.081075851860054
"218" 0.420170080318599 0.556011692818425 -0.348108987674036 -0.423882502272184 0.462008504274847
"219" 0.384566580870771 0.351271485241447 -0.365336973558674 -0.0849361626254632 -0.766832206263588
"220" 0.620884911785686 0.510733865095146 -0.593683508866517 -0.00469304056250449 0.0342156693939041
"221" 0.474108762749712 0.701759795831297 -0.351838056827256 0.00408607048436805 0.398682023465783
"222" 0.623177502191329 0.431608059896145 -0.376208344237551 0.424736316836828 -0.321606321892446
"223" 0.413478847099488 0.435729923733816 -0.706685856085815 0.365006520808422 -0.0808703724474587
"224" 0.216920845729495 0.45749550620135 -0.623622956743038 0.491503668339899 0.336395244206966
"225" 0.570859874850515 0.299779794206541 -0.0133558827771127 -0.617904857908375 -0.449740241961526
"226" 0.662829189608607 0.480467647529226 0.00398767270873793 -0.572704731624552 -0.042446365235988
"227" 0.752048163327014 0.261871833412745 -0.0570542338403996 -0.479644869604945 0.364049881697622
"228" 0.734693393778114 0.381790149036902 0.0639208845665897 0.0286277983678644 -0.556377991040273
"229" 0.751144636871394 0.582995291579539 -0.213865597076321 0.179696388330501 0.133674750433998
"230" 0.351047456945401 0.618047142691095 -0.0172129351579244 0.0274877567074826 0.7026603379144
"231" 0.519150671947059 0.624164395590501 -0.012234320443965 0.338500366052501 -0.475572508330389
"232" 0.685753860781638 0.26762130489501 -0.0445461578250707 0.591430604184071 0.326107282725884
"233" 0.621453437679404 0.567593125797617 0.0707655641295324 0.285728248537136 0.452752991447955
"234" 0.4493504087154 0.221359120793007 0.660334338182631 -0.464183841822462 -0.312372010008734
"235" 0.545713935694809 0.486976530517534 0.443928739487004 -0.516880745912335 -0.0284908384603646
"236" 0.540120038023061 0.3447585528301 0.45169089698183 -0.470131052801803 0.405418316744175
"237" 0.509838788364674 0.475096254503901 0.452615683179765 0.024196838745578 -0.555789092344966
"238" 0.648793588088028 0.602533914183807 0.428904045967458 0.0100215692500272 0.178775417260637
"239" 0.614144332454507 0.381157579610124 0.381566682685571 0.0330556667059925 0.575204162000512
"240" 0.375301800272127 0.474691942688375 0.378336961378827 0.455431497751405 -0.532221206614116
"241" 0.220716243473888 0.30420039509942 0.635009529842577 0.635780516910307 0.226478455519514
"242" 0.309746261161087 0.749650541878994 0.428854317934329 0.245294135516362 0.313043255521692
"243" 0.465001527318054 0.225796675765868 -0.428528172741364 -0.503499007898418 -0.543729523768221
"244" 0.133112042738714 0.211027475467712 -0.697822766390872 -0.640217358511848 -0.202271375242157
"245" 0.154960389022277 0.023750936079163 -0.710390181420289 -0.645242768392038 0.233303945206368
"246" 0.224968530982888 0.0574596431934771 -0.623849248048365 -0.255030128119606 -0.701326813213545
"247" 0.353311312721651 -0.234631333563534 -0.763829209737164 -0.274142393491776 -0.401908123898983
"248" 0.0312070641235549 -0.249046518709111 -0.92598486301503 -0.254431171092053 -0.121732342914373
"249" 0.0211819038157307 -0.165725508031887 -0.842681333980042 0.31326047991712 -0.404774534799345
"250" -0.110871958004573 -0.190488809465026 -0.903734192404649 0.365242251566707 0.0358333580065827
"251" -0.33719716356679 -0.31081034023759 -0.884216406218621 0.00518927166909626 -0.0884840308602377
"252" 0.293490098727698 0.0455946226743083 -0.0892922875622935 -0.645508247048246 -0.697947478472834
"253" 0.340601777271166 -0.368563204394463 -0.304073580975865 -0.792681365852717 -0.165369595961875
"254" 0.20681263354007 -0.306830320692036 -0.428099048203876 -0.784951799955745 0.252320363001909
"255" 0.335669678272914 -0.413898485609814 -0.270706517535809 -0.141274249902948 -0.789159982751314
"256" 0.0873535062642209 -0.610345143386334 -0.691148205084591 -0.270830305890071 -0.262322844807502
"257" -0.2354282787379 -0.60954562879756 -0.715300404237511 -0.240103658838341 0.0610181669209406
"258" 0.137406521130247 -0.42915755644964 -0.458775066686027 0.24369974066169 -0.726002144818949
"259" -0.162033258186232 -0.599122143373792 -0.707621153394479 0.118069249102115 -0.316432988555045
"260" -0.403782001592095 -0.511265857015961 -0.703505301463136 0.125926055538885 0.254539266105832
"261" 0.432649362956788 -0.353547826303826 0.0945364547244823 -0.38800249212952 -0.726866829672626
"262" 0.253220864833494 -0.646326231424621 0.0370982756767785 -0.709125668611045 -0.117924129185565
"263" 0.0221852853782936 -0.677999408004864 -0.327156322125079 -0.60953656110905 0.247504621012786
"264" 0.145052749564056 -0.704217742899423 -0.0405716246487477 -0.271607579392647 -0.638451514619064
"265" 0.292191551057417 -0.87184331209622 -0.204416528198728 0.0153932650172059 -0.335395687263631
"266" -0.285998197793441 -0.831462125273966 -0.306023895689672 -0.359392530501844 0.0637349933725757
"267" -0.0218167926512296 -0.759547769882237 -0.047616779407118 0.154040162669419 -0.629774152715881
"268" -0.191813458583199 -0.854736358446566 -0.331564546188245 0.166991817124893 -0.307915636790606
"269" -0.245211979037858 -0.839892432863098 -0.462774531837604 0.0656071142148017 0.126440601875098
"270" 0.324042951817432 0.42834307621271 -0.0484300171844913 -0.400695548912824 -0.740686158204026
"271" 0.504807327823025 0.283548582954441 -0.341875933158465 -0.723584914713277 -0.155934218204709
"272" -0.22983998301672 0.222190660106961 -0.246405362223562 -0.737684682214572 0.541212157902582
"273" -0.0116018070502365 0.402958654787279 -0.400237799513182 0.139420894639222 -0.81108645567784
"274" -0.359831380928968 0.28499537687763 -0.816028529926898 -0.290447957157816 -0.197576402906134
"275" -0.139196130647274 0.247947509434023 -0.854377799333744 -0.392541685545031 0.187339453648683
"276" 0.0367964454468237 0.169622158687924 -0.747539030986244 0.120509205330295 -0.629712055996498
"277" -0.279841082826562 0.0557210789844972 -0.886935303258717 0.0564585342751924 -0.358806816351258
"278" -0.290367146371713 -0.17622403299834 -0.861290875335245 -0.311179498125495 0.214423316158388
"279" 0.277893568021239 -0.0248006139438742 0.365586679719156 -0.379025046676078 -0.803023342129326
"280" -0.0544503944842926 0.174914001680021 -0.145729530332699 -0.950914178181092 -0.202399052072822
"281" -0.16213127362497 0.0034019738956571 -0.206609250313632 -0.943041639614279 0.204173848288194
"282" -0.18772351068767 -0.0439451008390991 0.0374351440275667 -0.322245805679974 -0.926058833098976
"283" -0.840346787734248 -0.333135073318069 -0.0488311460086066 -0.323962906895337 -0.274776005876613
"284" -0.676741687246207 -0.246867385757329 -0.477932829499581 -0.437497036578277 0.247494921289811
"285" -0.360518282476217 -0.184904558492452 -0.498989911367263 0.336968426292326 -0.687966729053719
"286" -0.614814226307648 -0.0866928401048309 -0.727423771987051 0.223240847374847 -0.188430354815189
"287" -0.746193660178423 -0.278240964536465 -0.533043908759841 0.212410557871893 0.191109741776623
"288" -0.149431556844296 -0.164798599811277 0.4497049567608 -0.377926193025966 -0.77810595410201
"289" -0.190608058204058 -0.246935087128201 0.363247031009635 -0.872480353954468 -0.0975769302593438
"290" -0.27993357464107 -0.51395837465986 0.180376451241487 -0.765132440036436 0.19879805820753
"291" -0.190916144499609 -0.656510805283739 0.238353562598383 -0.141155165197286 -0.67513508785271
"292" -0.396272198255073 -0.818387278305036 0.14540085546276 -0.223999362023656 -0.319207588635138
"293" -0.437239487524239 -0.811563347726124 0.12393912136339 -0.141798455460995 0.338701720399607
"294" -0.375019028605606 -0.437419017899596 0.0215709396070388 0.285956489637048 -0.765368480904712
"295" -0.77879575032806 -0.506830500490892 -0.213778670305577 0.142234952004621 -0.265834387530524
"296" -0.727450340879406 -0.606724089644618 -0.150787055510538 -0.103346856673951 0.263219626368212
